date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2019-01-16,-0.00539601,-0.000387381,-0.000967852,0.00748332,1.54321e+07,0.873809,65.6379,0.00241984,-0.00781584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-17,0.00426276,0.00875829,0.0127003,0.0060756,1.45174e+07,0.702357,63.6957,0.00758671,-0.00332395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-18,0.0119622,0.0107921,0.0188423,0.00721492,1.11050e+07,1.07677,68.0077,0.01331,-0.00134785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,-0.00915156,0.0069754,0.00658532,0.00880034,1.26293e+07,1.65312,60.8379,-0.0135105,0.00435893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-23,0.0119299,0.0146633,0.02355,0.00917813,1.52948e+07,1.55639,68.1584,0.00209244,0.0098375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,-0.0123598,-0.00972359,0.000963562,0.0106626,1.63414e+07,1.0848,64.1815,0.000531431,-0.0128912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,-0.00404311,-0.00461808,0.00232511,0.0105342,1.62473e+07,0.795227,54.4256,0.00846143,-0.0125045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-28,0.00425287,-0.0121696,0.00231524,0.0105335,1.63807e+07,0.671321,56.9597,-0.00760023,0.0118531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-29,0.00230989,0.00250291,-0.00724502,0.00906396,1.63045e+07,0.705351,54.0117,-0.00132699,0.00363688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-30,0.00672169,0.0133385,0.00865878,0.00857386,1.51473e+07,0.919939,62.4498,0.0158308,-0.00910908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-31,0.0185044,0.0277189,0.015212,0.0103682,1.4161e+07,1.26309,66.9027,0.00878244,0.00972197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-01,-0.00318408,0.0220857,0.0246439,0.00815106,1.36103e+07,1.05974,64.0212,0.000481624,-0.00366571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-04,0.00638858,0.0217475,0.035376,0.00712307,1.36848e+07,0.97681,68.9236,0.00703545,-0.000646873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-05,0.000186675,0.00337142,0.0311838,0.00748315,1.37348e+07,0.822447,65.9696,0.00419185,-0.00400517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-06,0.000186712,0.00676439,0.0289995,0.00768967,1.49857e+07,1.26828,69.7395,-0.00131826,0.00150497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,-0.000746564,-0.000373422,0.0213659,0.0079126,1.50831e+07,0.962601,67.7755,-0.0095328,0.00878624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-08,0.00466941,0.0041068,0.00749207,0.00357126,1.3952e+07,0.79559,65.0901,0.00122154,0.00344787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-11,0.0026027,0.00653226,0.0133408,0.00284143,1.26942e+07,0.541682,73.9024,0.000554568,0.00204814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-12,0.00778784,0.0151288,0.0147498,0.00327218,1.24153e+07,0.941913,72.5641,0.0128594,-0.00507156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-13,0.00183997,0.0122699,0.0164271,0.00311013,1.23342e+07,0.876394,87.4627,0.00324693,-0.00140696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,-0.0112029,-0.00166883,0.00485253,0.00656655,1.10646e+07,1.02928,78.1333,-0.00221821,-0.00898474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-15,0.00947248,0,0.0151288,0.00735192,1.07506e+07,1.17531,79.703,0.0108973,-0.00142478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-19,0.00515184,0.00330579,0.0156163,0.00738262,1.22059e+07,1.62476,80.4762,0.00173058,0.00342126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,-0.00183054,0.0128157,0.0111255,0.00759912,1.3473e+07,1.07464,76.7088,0.00201547,-0.00384601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-21,0.00293416,0.00625575,0.00625575,0.00708598,1.34759e+07,0.86909,70.7006,-0.00355587,0.00649003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,-0.00475404,-0.00366101,-0.000367318,0.00744103,1.58008e+07,1.56693,68.7306,0.00619999,-0.010954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,-0.00551165,-0.00733537,0.00538635,0.00592752,1.64298e+07,0.922872,58.9342,0.00136123,-0.00687288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-26,0.000554199,-0.00969096,-0.00349583,0.00423946,1.6843e+07,0.897372,59.19,-0.000715447,0.00126965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,-0.00147707,-0.00643025,-0.0100677,0.00318194,1.53396e+07,0.704816,57.622,-0.000429597,-0.00104747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-28,0.00480766,0.00387953,-0.0034843,0.00413047,1.43381e+07,0.590693,61.4286,-0.00186253,0.0066702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,-0.00184024,0.00147714,-0.00822814,0.00376207,1.41882e+07,0.762058,56.7164,0.0062438,-0.00808403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,-0.00165929,0.00129437,-0.0051442,0.00339879,1.17473e+07,0.86093,53.3334,-0.00363747,0.00197818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,-0.000738706,-0.0042326,-0.000369489,0.00253648,1.09089e+07,0.928817,45.8904,-0.00136007,0.000621369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,-0.0014785,-0.00387173,-0.00240032,0.00257337,1.03900e+07,1.15506,42.7586,-0.00605692,0.00457842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,-0.00647785,-0.00867962,-0.00739648,0.00360386,1.09775e+07,1.30596,46.9697,-0.0083654,0.00188755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-08,0.000558845,-0.00739238,-0.0115937,0.00239872,1.15508e+07,1.03104,35.1852,-0.00199999,0.00255884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-11,0.013033,0.00703315,0.00313418,0.00654339,1.1502e+07,0.914558,45.7364,0.0145012,-0.00146827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-12,0.000367588,0.0139717,0.0051708,0.00645997,1.16233e+07,0.932763,48,0.00377097,-0.00340338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-13,0.00569541,0.0191771,0.011643,0.0066703,1.17905e+07,0.944433,50.9435,0.00661922,-0.000923808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,-0.000913465,0.00514609,0.0122154,0.00661625,1.11986e+07,0.754526,55.3278,-0.000639769,-0.000273695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-15,0.000182888,0.00496051,0.0190015,0.00533269,1.24504e+07,1.75472,63.2558,0.000533482,-0.000350594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-18,0.00146249,0.000730674,0.0199218,0.0052576,1.18161e+07,0.685819,64.0909,0.00362585,-0.00216337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-19,-0.000730141,0.0009143,0.0060651,0.00244266,1.22894e+07,1.08706,65.2778,0.000247963,-0.000978103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-20,-0.00420174,-0.00347354,0.00146974,0.00326072,1.37879e+07,1.43841,53.9906,-0.00300994,-0.00119181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-21,0.011741,0.00675434,0.00748995,0.00544494,1.40486e+07,0.903949,67.0411,0.0112947,0.000446322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-22,-0.00126926,0.00621118,0.00713116,0.00547503,1.61415e+07,1.30144,67.5471,-0.0192463,0.0179771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-25,0.00199704,0.0124748,0.00895791,0.0054587,1.45900e+07,0.859353,69.8529,-0.000751984,0.00274902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-26,0.00851606,0.00924748,0.0160643,0.00615934,1.53742e+07,0.833129,76.2058,0.00745408,0.00106198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,-0.00341356,0.0070806,0.0133358,0.00654103,1.52710e+07,0.834284,80.339,-0.00522909,0.00181553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-28,0.0048675,0.00996563,0.0225647,0.00576262,1.39524e+07,0.854397,81.8182,0.00379044,0.00107706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-29,0.00663794,0.00808481,0.0174071,0.00462406,1.41507e+07,0.981493,79.7202,0.00630551,0.000332433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,-0.00338625,0.00811244,0.0152505,0.00506474,1.29494e+07,1.06564,74.5874,0.0118592,-0.0152454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,-0.00822602,-0.00502337,0.0048922,0.00673374,1.31872e+07,1.05897,61.3207,0.000489853,-0.00871587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,-0.00486838,-0.0163964,-0.00844415,0.00584136,1.41551e+07,1.31518,57.3529,0.00157363,-0.00644202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-04,0.00380509,-0.00929894,-0.00126194,0.00608372,1.38103e+07,0.772707,59.7222,0.00265337,0.00115172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-05,0.00342958,0.00234405,-0.00269109,0.00586955,1.3331e+07,0.678509,60.9165,0.00484022,-0.00141064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-08,0.00413743,0.0114151,-0.00516844,0.00533421,1.2039e+07,0.509751,63.8461,0.000762384,0.00337504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,-0.00125403,0.00631766,-0.00304002,0.00520131,1.17495e+07,1.02662,66.5776,-0.00512487,0.00387084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-10,0.00286995,0.00575643,0.00811397,0.0036308,1.05988e+07,0.666187,61.6564,0.00341099,-0.000541036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-11,0.00196746,0.00358296,0.015039,0.00198536,8.57023e+06,0.75201,64.2424,-0.000277558,0.00224502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-12,0.00321314,0.00807176,0.0144404,0.00192108,8.0643e+06,0.946852,64.9852,0.00676594,-0.0035528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-15,0.00587185,0.0110892,0.0169095,0.00238351,7.64093e+06,0.851336,63.4675,-0.00065482,0.00652667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-16,0.000176935,0.00928241,0.0128986,0.00248496,8.17563e+06,1.14304,67.541,0.000655249,-0.000478314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-17,0.00495222,0.011032,0.0191928,0.00204175,8.28528e+06,1.53528,67.647,-0.0024469,0.00739912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,0.000879958,0.00601451,0.0171704,0.00225094,8.87885e+06,1.19635,63.8686,0.00196917,-0.00108921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-22,0.000351687,0.00619028,0.0155301,0.00246246,9.87672e+06,1.25873,68.8716,0.00086201,-0.000510322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,-0.00316401,-0.00193595,0.0090747,0.00334815,1.20055e+07,1.69992,77.2926,0.00899168,-0.0121557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-24,0.00211608,-0.000703308,0.00530697,0.00265232,1.22916e+07,0.668901,88.3178,-0.00221932,0.0043354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,-0.00633469,-0.00738264,-0.00123806,0.0039985,1.23995e+07,0.805848,73.3624,-0.000616033,-0.00571866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-26,0.00903131,0.00476107,0.00281591,0.00520209,1.16804e+07,0.719641,76.6283,0.00465679,0.00437452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-29,0.0012285,0.00387115,0.00316512,0.00520952,1.11118e+07,0.64893,75.102,0.00156774,-0.000339247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-30,0.0115688,0.0219585,0.0144138,0.0068616,1.17008e+07,1.36451,82.2368,0.000510409,0.0110584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,-0.0123029,0.000351008,0.00511375,0.00903777,1.02982e+07,1.16455,65.1811,-0.00751647,-0.00478641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,-0.000350885,-0.00122699,0.00263941,0.00902485,1.12488e+07,1.23798,63.7143,-0.00215896,0.00180807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-03,0.00754651,-0.00519839,0.016646,0.00870761,1.18837e+07,1.16136,66.1333,0.00978778,-0.00224127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,-0.00156767,0.00561403,0.00596701,0.00824943,1.21662e+07,0.830197,61.2536,-0.0041152,0.00254752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,-0.00994417,-0.0040365,-0.00525853,0.00937979,1.43169e+07,1.40501,52.5798,-0.0166997,0.00675556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,-0.000176182,-0.0116704,-0.0168081,0.00727148,1.3646e+07,0.874997,48.9474,-0.00138921,0.00121302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,-0.00211496,-0.0122122,-0.00666669,0.00558647,1.55691e+07,1.51143,46.77,-0.00302575,0.000910796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-10,0.0121865,0.00986787,0.00579154,0.00780437,1.55864e+07,0.900117,54.6256,0.00502338,0.00716317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,-0.00942246,0.000528706,-0.0111479,0.00802816,1.54665e+07,0.845815,50.6123,-0.0251302,0.0157078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,0.00475604,0.00741791,-0.00488484,0.00847653,1.65328e+07,0.997886,52.0792,0.00904368,-0.00428764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,0.00788921,0.00314082,0.0130397,0.00770913,1.47938e+07,0.65445,59.9222,0.00585746,0.00203176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-16,0.00782739,0.0206094,0.021149,0.0079106,1.49471e+07,0.860356,59.4488,0.00926126,-0.00143386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,-0.00327923,0.0124474,0.0199576,0.0080884,1.36016e+07,1.13654,56.7308,-0.00646512,0.00318589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,-0.00242423,0.0020873,0.00523468,0.00702595,1.28461e+07,0.739274,48.9316,-0.00661204,0.0041878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,-0.00208295,-0.0077666,0.0126828,0.00528416,1.20198e+07,0.675891,55.9902,0.00901566,-0.0110986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,0.0045225,0,0.0124474,0.0052617,1.11205e+07,0.998333,58.8915,-0.00307146,0.00759396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,-0.000346328,0.00208295,0.0041746,0.00445888,1.24066e+07,1.40232,54.0816,-0.0122186,0.0118722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,-0.00363761,0.000521809,-0.00724885,0.00303208,1.18517e+07,0.804169,52.4753,0.00226832,-0.00590593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,-0.0163421,-0.0202597,-0.0202597,0.00700963,1.16158e+07,1.20896,48.0726,-0.00930053,-0.00704158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,-0.00724644,-0.0270224,-0.0249957,0.00715128,1.19422e+07,0.959215,44.0748,-0.00671071,-0.000535733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-30,0.00427277,-0.0192976,-0.0187859,0.00795471,1.22165e+07,0.799753,47.8702,0.0027312,0.00154158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,-0.0141819,-0.0171439,-0.0370563,0.00802925,1.2608e+07,1.06685,33.1349,-0.0134753,-0.000706581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-03,0.0125877,0.00249249,-0.0245972,0.0110722,1.25518e+07,1.35922,45.5769,-0.00254289,0.0151306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-04,0.00905698,0.00726821,-0.0121697,0.0123237,1.37211e+07,1.20594,47.9779,0.0217066,-0.0126497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-05,0.0114397,0.0334472,0.0157299,0.0109694,1.38922e+07,1.08476,49.8227,0.00866215,0.00277751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-06,0.0104402,0.0312555,0.0338259,0.010127,1.54446e+07,1.34478,51.1226,0.00650267,0.00393753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-07,0.00964356,0.031855,0.0393547,0.0102257,1.69597e+07,1.11209,57.1429,0.010007,-0.000363487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-10,0.00034113,0.0205325,0.0546664,0.00436138,1.72749e+07,0.888099,58.6093,0.00458894,-0.00424781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-11,0.00323953,0.0132599,0.0449298,0.00445653,1.74497e+07,1.03782,61.0474,-0.000242265,0.0034818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-12,0.00152957,0.00511682,0.0371348,0.00491322,1.65121e+07,0.661405,59.9327,-0.00176524,0.00329482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-13,0.00220603,0.00699062,0.0276666,0.00432706,1.59279e+07,0.726046,60.9917,0.00412626,-0.00192023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
